success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Bramstedt,015512008,2023-11-06,06.11.2023,11_2023,Bramstedtlund,1391,alkis
true,true,Altenmoor,012151001,2023-11-06,06.11.2023,11_2023,Kiebitzreihe,1392,alkis
true,true,Süderhastedt,013085009,2023-11-06,06.11.2023,11_2023,Süderhastedt,1393,alkis
true,true,Mühlenbarbek,012080007,2023-11-06,06.11.2023,11_2023,Mühlenbarbek,1394,alkis
true,true,Bollingstedt,018012006,2023-11-06,06.11.2023,11_2023,Bollingstedt,1395,alkis
true,true,Cashagen,010514001,2023-11-06,06.11.2023,11_2023,Ahrensbök,1396,alkis
true,true,Raa-Besenbek,016566007,2023-11-06,06.11.2023,11_2023,Raa-Besenbek,1397,alkis
true,true,Hemme,013324005,2023-11-06,06.11.2023,11_2023,Hemme,1398,alkis
true,true,Hardebek,019041003,2023-11-06,06.11.2023,11_2023,Hardebek,1399,alkis
true,true,Tetenbüll,011622003,2023-11-06,06.11.2023,11_2023,Tetenbüll,1400,alkis
true,true,Schalkholz,013356009,2023-11-06,06.11.2023,11_2023,Schalkholz,1401,alkis
true,true,Dummersdorf,013508004,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1402,alkis
true,true,Borsfleth,012017009,2023-11-06,06.11.2023,11_2023,Borsfleth,1403,alkis
true,true,Oldenburg,014133008,2023-11-06,06.11.2023,11_2023,Oldenburg in Holstein,1404,alkis
true,true,Brammer,010055011,2023-11-06,06.11.2023,11_2023,Brammer,1405,alkis
true,true,Rendsburg,010348005,2023-11-06,06.11.2023,11_2023,Rendsburg,1406,alkis
true,true,Bark,019006008,2023-11-06,06.11.2023,11_2023,Bark,1407,alkis
true,true,Barlt,013008003,2023-11-06,06.11.2023,11_2023,Barlt,1408,alkis
true,true,Witzhave,015148006,2023-11-06,06.11.2023,11_2023,Witzhave,1409,alkis
true,true,Wahlstedt,019123015,2023-11-06,06.11.2023,11_2023,Wahlstedt,1410,alkis
true,true,Quickborn,016565028,2023-11-06,06.11.2023,11_2023,Quickborn,1411,alkis
true,true,Hüsby,018052003,2023-11-06,06.11.2023,11_2023,Hüsby,1412,alkis
true,true,Stedesand,015557013,2023-11-06,06.11.2023,11_2023,Stedesand,1413,alkis
true,true,Kropp,018067019,2023-11-06,06.11.2023,11_2023,Kropp,1414,alkis
true,true,Vollstedt,011590002,2023-11-06,06.11.2023,11_2023,Vollstedt,1415,alkis
true,true,Uetersen,016582009,2023-11-06,06.11.2023,11_2023,Uetersen,1416,alkis
true,true,Quickborn,016565026,2023-11-06,06.11.2023,11_2023,Quickborn,1417,alkis
true,true,Bergholz-Meierhof,017017009,2023-11-06,06.11.2023,11_2023,Langenlehsten,1418,alkis
true,true,Steinfeld,018107004,2023-11-06,06.11.2023,11_2023,Steinfeld,1419,alkis
true,true,Schobüll,011124008,2023-11-06,06.11.2023,11_2023,Großenwiehe,1420,alkis
true,true,Langenhorn,011543011,2023-11-06,06.11.2023,11_2023,Langenhorn,1421,alkis
true,true,Achtrup,015501014,2023-11-06,06.11.2023,11_2023,Achtrup,1422,alkis
true,true,Pahlen,013347006,2023-11-06,06.11.2023,11_2023,Pahlen,1423,alkis
true,true,Schönböken,016166003,2023-11-06,06.11.2023,11_2023,Ruhwinkel,1424,alkis
true,true,Ostenfeld,011564002,2023-11-06,06.11.2023,11_2023,Ostenfeld (Husum),1425,alkis
true,true,Glinde,015030004,2023-11-06,06.11.2023,11_2023,Glinde,1426,alkis
true,true,Seedorf,019101001,2023-11-06,06.11.2023,11_2023,Seedorf,1427,alkis
true,true,Stapelfeld,015119002,2023-11-06,06.11.2023,11_2023,Stapelfeld,1428,alkis
true,true,Brekendorf,010061006,2023-11-06,06.11.2023,11_2023,Brekendorf,1429,alkis
true,true,Lütjensee,015072012,2023-11-06,06.11.2023,11_2023,Lütjensee,1430,alkis
true,true,Wohlde,018128002,2023-11-06,06.11.2023,11_2023,Wohlde,1431,alkis
true,true,Braderup,015511009,2023-11-06,06.11.2023,11_2023,Braderup,1432,alkis
true,true,Tralau,015134002,2023-11-06,06.11.2023,11_2023,Travenbrück,1433,alkis
true,true,Brekendorf,010061003,2023-11-06,06.11.2023,11_2023,Brekendorf,1434,alkis
true,true,Strecknitz,013531006,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1435,alkis
true,true,Todesfelde,019118006,2023-11-06,06.11.2023,11_2023,Todesfelde,1436,alkis
true,true,Altengörs,019001005,2023-11-06,06.11.2023,11_2023,Neuengörs,1437,alkis
true,true,Thürk,010605004,2023-11-06,06.11.2023,11_2023,Bosau,1438,alkis
true,true,Bondelum,011509002,2023-11-06,06.11.2023,11_2023,Bondelum,1439,alkis
true,true,Schafflund,011168001,2023-11-06,06.11.2023,11_2023,Schafflund,1440,alkis
true,true,Busenwurth,013020004,2023-11-06,06.11.2023,11_2023,Busenwurth,1441,alkis
true,true,Grande,015032005,2023-11-06,06.11.2023,11_2023,Grande,1442,alkis
true,true,Wolkenwehe,015149001,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,1443,alkis
true,true,Achtrup,015501017,2023-11-06,06.11.2023,11_2023,Achtrup,1444,alkis
true,true,Ladelund,015535009,2023-11-06,06.11.2023,11_2023,Ladelund,1445,alkis
true,true,Brunsbüttel,013016052,2023-11-06,06.11.2023,11_2023,Brunsbüttel,1446,alkis
true,true,Hasselburg-Altenkrempe,014066004,2023-11-06,06.11.2023,11_2023,Altenkrempe,1447,alkis
true,true,Harksheide,019141009,2023-11-06,06.11.2023,11_2023,Norderstedt,1448,alkis
true,true,Kirchspiel-Garding,011605014,2023-11-06,06.11.2023,11_2023,"Garding, Kirchspiel",1449,alkis
true,true,Ausacker,011002004,2023-11-06,06.11.2023,11_2023,Ausacker,1450,alkis
true,true,Haurup,011053004,2023-11-06,06.11.2023,11_2023,Handewitt,1451,alkis
true,true,Noer,010296001,2023-11-06,06.11.2023,11_2023,Noer,1452,alkis
true,true,Glasau,019030006,2023-11-06,06.11.2023,11_2023,Glasau,1453,alkis
true,true,Ober-Selk,018089002,2023-11-06,06.11.2023,11_2023,Selk,1454,alkis
true,true,Buchholz,013013002,2023-11-06,06.11.2023,11_2023,Buchholz,1455,alkis
true,true,Hohenfelde (Hpthf.),016070004,2023-11-06,06.11.2023,11_2023,Hohenfelde,1456,alkis
true,true,Neuerfrade-Rickling,019082001,2023-11-06,06.11.2023,11_2023,Rickling,1457,alkis
true,true,Puttgarden,014142004,2023-11-06,06.11.2023,11_2023,Fehmarn,1458,alkis
true,true,Meezen,010273006,2023-11-06,06.11.2023,11_2023,Meezen,1459,alkis
true,true,Tarbek,019116002,2023-11-06,06.11.2023,11_2023,Tarbek,1460,alkis
true,true,Meinsdorf,010565002,2023-11-06,06.11.2023,11_2023,Süsel,1461,alkis
true,true,Rausdorf,015100001,2023-11-06,06.11.2023,11_2023,Rausdorf,1462,alkis
true,true,Ellerbek,016519001,2023-11-06,06.11.2023,11_2023,Ellerbek,1463,alkis
true,true,Haurup,011053003,2023-11-06,06.11.2023,11_2023,Handewitt,1464,alkis
true,true,Jerrishoe,011065007,2023-11-06,06.11.2023,11_2023,Jerrishoe,1465,alkis
true,true,Kesdorf,010547002,2023-11-06,06.11.2023,11_2023,Süsel,1466,alkis
true,true,Haurup,011053002,2023-11-06,06.11.2023,11_2023,Handewitt,1467,alkis
true,true,Schülldorf,010379011,2023-11-06,06.11.2023,11_2023,Schülldorf,1468,alkis
true,true,Klein Wesenberg,015061007,2023-11-06,06.11.2023,11_2023,Klein Wesenberg,1469,alkis
true,true,Kamp,019057001,2023-11-06,06.11.2023,11_2023,Travenhorst,1470,alkis
true,true,Haselund,011525005,2023-11-06,06.11.2023,11_2023,Haselund,1471,alkis
true,true,Klausdorf,014084001,2023-11-06,06.11.2023,11_2023,Fehmarn,1472,alkis
true,true,Wimmersbüll,015567006,2023-11-06,06.11.2023,11_2023,Süderlügum,1473,alkis
true,true,Kopperby,018132002,2023-11-06,06.11.2023,11_2023,Kappeln,1474,alkis
true,true,Sommerland,012117009,2023-11-06,06.11.2023,11_2023,Sommerland,1475,alkis
true,true,Linau,017168002,2023-11-06,06.11.2023,11_2023,Linau,1476,alkis
true,true,Hamdorf,010154017,2023-11-06,06.11.2023,11_2023,Hamdorf,1477,alkis
true,true,Breitenburg,012020003,2023-11-06,06.11.2023,11_2023,Breitenburg,1478,alkis
true,true,Hemme,013324008,2023-11-06,06.11.2023,11_2023,Hemme,1479,alkis
true,true,Hassendorf,010539001,2023-11-06,06.11.2023,11_2023,Bosau,1480,alkis
true,true,Kronprinzenkoog,013052018,2023-11-06,06.11.2023,11_2023,Kronprinzenkoog,1481,alkis
true,true,Weesby,011175004,2023-11-06,06.11.2023,11_2023,Weesby,1482,alkis
true,true,Delve,013310015,2023-11-06,06.11.2023,11_2023,Delve,1483,alkis
true,true,Dassendorf,017043005,2023-11-06,06.11.2023,11_2023,Dassendorf,1484,alkis
true,true,Willingrade,014574003,2023-11-06,06.11.2023,11_2023,Groß Kummerfeld,1485,alkis
true,true,Böxlund,011169001,2023-11-06,06.11.2023,11_2023,Böxlund,1486,alkis
true,true,Stubbe,010413002,2023-11-06,06.11.2023,11_2023,Rieseby,1487,alkis
true,true,Neuerfrade-Rickling,019082005,2023-11-06,06.11.2023,11_2023,Rickling,1488,alkis
true,true,Süderdorf,013387011,2023-11-06,06.11.2023,11_2023,Süderdorf,1489,alkis
true,true,Langenhorn,011543014,2023-11-06,06.11.2023,11_2023,Langenhorn,1490,alkis
true,true,Springhoe,012118001,2023-11-06,06.11.2023,11_2023,Hohenlockstedt,1491,alkis
true,true,Holming,018129002,2023-11-06,06.11.2023,11_2023,Havetoft,1492,alkis
true,true,Lütjenwestedt,010258017,2023-11-06,06.11.2023,11_2023,Lütjenwestedt,1493,alkis
true,true,Volsemenhusen,013109009,2023-11-06,06.11.2023,11_2023,Volsemenhusen,1494,alkis
true,true,Ulsnis,018124002,2023-11-06,06.11.2023,11_2023,Ulsnis,1495,alkis
true,true,Großenwiehe,011038004,2023-11-06,06.11.2023,11_2023,Großenwiehe,1496,alkis
true,true,Riesbriek,011116007,2023-11-06,06.11.2023,11_2023,Lindewitt,1497,alkis
true,true,Brickeln,013015002,2023-11-06,06.11.2023,11_2023,Brickeln,1498,alkis
true,true,Pronstorf,019088003,2023-11-06,06.11.2023,11_2023,Pronstorf,1499,alkis
true,true,Ascheffel,010015009,2023-11-06,06.11.2023,11_2023,Ascheffel,1500,alkis
true,true,Hollingstedt,018050006,2023-11-06,06.11.2023,11_2023,Hollingstedt,1501,alkis
true,true,Tating,011621007,2023-11-06,06.11.2023,11_2023,Tating,1502,alkis
true,true,Oevenum,015547002,2023-11-06,06.11.2023,11_2023,Oevenum,1503,alkis
true,true,Groß-Wessek,014058001,2023-11-06,06.11.2023,11_2023,Oldenburg in Holstein,1504,alkis
true,true,Löwenstedt,011546003,2023-11-06,06.11.2023,11_2023,Löwenstedt,1505,alkis
true,true,Löwenstedt,011546006,2023-11-06,06.11.2023,11_2023,Löwenstedt,1506,alkis
true,true,Osterrade,013071011,2023-11-06,06.11.2023,11_2023,Osterrade,1507,alkis
true,true,Schwesing,011580013,2023-11-06,06.11.2023,11_2023,Schwesing,1508,alkis
true,true,Osterby,010318004,2023-11-06,06.11.2023,11_2023,Osterby,1509,alkis
true,true,Büsum,013305001,2023-11-06,06.11.2023,11_2023,Büsum,1510,alkis
true,true,Witzwort,011628011,2023-11-06,06.11.2023,11_2023,Witzwort,1511,alkis
true,true,Pellworm,011567018,2023-11-06,06.11.2023,11_2023,Pellworm,1512,alkis
true,true,Grande,015032001,2023-11-06,06.11.2023,11_2023,Grande,1513,alkis
true,true,Dollrotthof,018024001,2023-11-06,06.11.2023,11_2023,Süderbrarup,1514,alkis
true,true,Holm,016541010,2023-11-06,06.11.2023,11_2023,Holm,1515,alkis
true,true,Holt,011170006,2023-11-06,06.11.2023,11_2023,Holt,1516,alkis
true,true,Großensee,015035004,2023-11-06,06.11.2023,11_2023,Großensee,1517,alkis
true,true,Klein Neudorf,010549001,2023-11-06,06.11.2023,11_2023,Bosau,1518,alkis
true,true,Appen,016501004,2023-11-06,06.11.2023,11_2023,Appen,1519,alkis
true,true,Schobüll,011124002,2023-11-06,06.11.2023,11_2023,Großenwiehe,1520,alkis
true,true,Garstedt,019143009,2023-11-06,06.11.2023,11_2023,Norderstedt,1521,alkis
true,true,Neuerfrade-Rickling,019082007,2023-11-06,06.11.2023,11_2023,Rickling,1522,alkis
true,true,Sachsenwald,017220015,2023-11-06,06.11.2023,11_2023,"Sachsenwald, Forstgutsbez.",1523,alkis
true,true,Kellenhusen,014082004,2023-11-06,06.11.2023,11_2023,Kellenhusen (Ostsee),1524,alkis
true,true,Oldersbek,011561001,2023-11-06,06.11.2023,11_2023,Oldersbek,1525,alkis
true,true,Brügge,014514004,2023-11-06,06.11.2023,11_2023,Brügge,1526,alkis
true,true,Rantum,015549001,2023-11-06,06.11.2023,11_2023,Sylt,1527,alkis
true,true,Güster,017093005,2023-11-06,06.11.2023,11_2023,Güster,1528,alkis
true,true,Hüsby,018052001,2023-11-06,06.11.2023,11_2023,Hüsby,1529,alkis
true,true,Neustadt,014126010,2023-11-06,06.11.2023,11_2023,Neustadt in Holst.,1530,alkis
true,true,Sophienhof,010398001,2023-11-06,06.11.2023,11_2023,Waabs,1531,alkis
true,true,Neu-Börm,018081002,2023-11-06,06.11.2023,11_2023,Börm,1532,alkis
true,true,Goldebek,011519001,2023-11-06,06.11.2023,11_2023,Goldebek,1533,alkis
true,true,Linden,013337006,2023-11-06,06.11.2023,11_2023,Linden,1534,alkis
true,true,Schuby,018104008,2023-11-06,06.11.2023,11_2023,Schuby,1535,alkis
true,true,Schönböken,016166004,2023-11-06,06.11.2023,11_2023,Ruhwinkel,1536,alkis
true,true,Behrendorf,011506009,2023-11-06,06.11.2023,11_2023,Behrendorf,1537,alkis
true,true,Warringholz,012129003,2023-11-06,06.11.2023,11_2023,Warringholz,1538,alkis
true,true,Breiholz,010059006,2023-11-06,06.11.2023,11_2023,Breiholz,1539,alkis
true,true,Friedrichsau,018036001,2023-11-06,06.11.2023,11_2023,Jübek,1540,alkis
true,true,Haselund,011525002,2023-11-06,06.11.2023,11_2023,Haselund,1541,alkis
true,true,Altenhof,010010002,2023-11-06,06.11.2023,11_2023,Altenhof,1542,alkis
true,true,Rohlstorf,019093001,2023-11-06,06.11.2023,11_2023,Rohlstorf,1543,alkis
true,true,Oldesloe,015092022,2023-11-06,06.11.2023,11_2023,Bad Oldesloe,1544,alkis
true,true,Alt Duvenstedt,010006009,2023-11-06,06.11.2023,11_2023,Alt Duvenstedt,1545,alkis
true,true,Westre,015566006,2023-11-06,06.11.2023,11_2023,Westre,1546,alkis
true,true,Weesby,011175009,2023-11-06,06.11.2023,11_2023,Weesby,1547,alkis
true,true,Niendorf,010571002,2023-11-06,06.11.2023,11_2023,Timmendorfer Strand,1548,alkis
true,true,Hedwigenkoog,013322015,2023-11-06,06.11.2023,11_2023,Hedwigenkoog,1549,alkis
true,true,Röbel,010585001,2023-11-06,06.11.2023,11_2023,Süsel,1550,alkis
true,true,Esperstoft,018032007,2023-11-06,06.11.2023,11_2023,Silberstedt,1551,alkis
true,true,Ellhöft,015515001,2023-11-06,06.11.2023,11_2023,Ellhöft,1552,alkis
true,true,Kleinvollstedt,010220010,2023-11-06,06.11.2023,11_2023,Emkendorf,1553,alkis
true,true,Timmaspe,010425008,2023-11-06,06.11.2023,11_2023,Timmaspe,1554,alkis
true,true,Weesby,011175007,2023-11-06,06.11.2023,11_2023,Weesby,1555,alkis
true,true,Brügge,014514005,2023-11-06,06.11.2023,11_2023,Brügge,1556,alkis
true,true,Sierhagen,014167009,2023-11-06,06.11.2023,11_2023,Altenkrempe,1557,alkis
true,true,Wendtorf,012746003,2023-11-06,06.11.2023,11_2023,Wendtorf,1558,alkis
true,true,Bünsdorf,010071005,2023-11-06,06.11.2023,11_2023,Bünsdorf,1559,alkis
true,true,Großenaspe,014532009,2023-11-06,06.11.2023,11_2023,Großenaspe,1560,alkis
true,true,Süsel-Middelburg,010602007,2023-11-06,06.11.2023,11_2023,Süsel,1561,alkis
true,true,Kaiser-Wilhelm-Koog,013044009,2023-11-06,06.11.2023,11_2023,Kaiser-Wilhelm-Koog,1562,alkis
true,true,Mönkloh,019075002,2023-11-06,06.11.2023,11_2023,Mönkloh,1563,alkis
true,true,Kleve,013333008,2023-11-06,06.11.2023,11_2023,Kleve,1564,alkis
true,true,Niebüll,015544001,2023-11-06,06.11.2023,11_2023,Niebüll,1565,alkis
true,true,Belau,016009005,2023-11-06,06.11.2023,11_2023,Belau,1566,alkis
true,true,Barmstedt,016504007,2023-11-06,06.11.2023,11_2023,Barmstedt,1567,alkis
true,true,Boksee,012703004,2023-11-06,06.11.2023,11_2023,Boksee,1568,alkis
true,true,Passader See,012727001,2023-11-06,06.11.2023,11_2023,Passade,1569,alkis
true,true,Padenstedt,014555008,2023-11-06,06.11.2023,11_2023,Padenstedt,1570,alkis
true,true,Bad Bramstedt,019015028,2023-11-06,06.11.2023,11_2023,Bad Bramstedt,1571,alkis
true,true,Krummbek,014097001,2023-11-06,06.11.2023,11_2023,Schashagen,1572,alkis
true,true,Winnemark,010455003,2023-11-06,06.11.2023,11_2023,Winnemark,1573,alkis
true,true,Quarnstedt,012100003,2023-11-06,06.11.2023,11_2023,Quarnstedt,1574,alkis
true,true,Groß Niendorf,019037002,2023-11-06,06.11.2023,11_2023,Groß Niendorf,1575,alkis
true,true,Bark,019006011,2023-11-06,06.11.2023,11_2023,Bark,1576,alkis
true,true,Halstenbek,016529011,2023-11-06,06.11.2023,11_2023,Halstenbek,1577,alkis
true,true,Ellund,011018002,2023-11-06,06.11.2023,11_2023,Handewitt,1578,alkis
true,true,Kleinflintbek,014545005,2023-11-06,06.11.2023,11_2023,Flintbek,1579,alkis
true,true,Blocksdorf-Enkendorf,010038003,2023-11-06,06.11.2023,11_2023,Langwedel,1580,alkis
true,true,Koldenbüttel,011609021,2023-11-06,06.11.2023,11_2023,Koldenbüttel,1581,alkis
true,true,Bistensee (See),010036001,2023-11-06,06.11.2023,11_2023,Ahlefeld-Bistensee,1582,alkis
true,true,Westerdeichstrich,013382004,2023-11-06,06.11.2023,11_2023,Westerdeichstrich,1583,alkis
true,true,Padenstedt,014555011,2023-11-06,06.11.2023,11_2023,Padenstedt,1584,alkis
true,true,Hetlingen,016537019,2023-11-06,06.11.2023,11_2023,Hetlingen,1585,alkis
true,true,Wallsbüll,011156003,2023-11-06,06.11.2023,11_2023,Wallsbüll,1586,alkis
true,true,Ritzerau,017211010,2023-11-06,06.11.2023,11_2023,Ritzerau,1587,alkis
true,true,Großenaspe,014532014,2023-11-06,06.11.2023,11_2023,Großenaspe,1588,alkis
true,true,Wasbek,014572016,2023-11-06,06.11.2023,11_2023,Wasbek,1589,alkis
true,true,Neustadt,014126001,2023-11-06,06.11.2023,11_2023,Neustadt in Holst.,1590,alkis
true,true,Wester-Treia,018127006,2023-11-06,06.11.2023,11_2023,Treia,1591,alkis
true,true,Negernbötel,019080006,2023-11-06,06.11.2023,11_2023,Negernbötel,1592,alkis
true,true,Koselau,014093005,2023-11-06,06.11.2023,11_2023,Riepsdorf,1593,alkis
true,true,Grube,014059011,2023-11-06,06.11.2023,11_2023,Grube,1594,alkis
true,true,Groß Wittensee,010143010,2023-11-06,06.11.2023,11_2023,Groß Wittensee,1595,alkis
true,true,Lentföhrden,019072022,2023-11-06,06.11.2023,11_2023,Lentföhrden,1596,alkis
true,true,Dellstedt,013309010,2023-11-06,06.11.2023,11_2023,Dellstedt,1597,alkis
true,true,Humptrup,015528013,2023-11-06,06.11.2023,11_2023,Humptrup,1598,alkis
true,true,Risum-Lindholm,015550009,2023-11-06,06.11.2023,11_2023,Risum-Lindholm,1599,alkis
true,true,Harrislee,011050014,2023-11-06,06.11.2023,11_2023,Harrislee,1600,alkis
true,true,Elsdorf-Westermühlen,010095020,2023-11-06,06.11.2023,11_2023,Elsdorf-Westermühlen,1601,alkis
true,true,Süsel-Middelburg,010602003,2023-11-06,06.11.2023,11_2023,Süsel,1602,alkis
true,true,Silberstedt,018106003,2023-11-06,06.11.2023,11_2023,Silberstedt,1603,alkis
true,true,Ahrenshöft,011501002,2023-11-06,06.11.2023,11_2023,Ahrenshöft,1604,alkis
true,true,Bordelum,011510004,2023-11-06,06.11.2023,11_2023,Bordelum,1605,alkis
true,true,Barkau,010505002,2023-11-06,06.11.2023,11_2023,Süsel,1606,alkis
true,true,Hüsby,018052006,2023-11-06,06.11.2023,11_2023,Hüsby,1607,alkis
true,true,Borstel-Gut,019014008,2023-11-06,06.11.2023,11_2023,Sülfeld,1608,alkis
true,true,Immenstedt,011537011,2023-11-06,06.11.2023,11_2023,Immenstedt,1609,alkis
true,true,Koberg,017137002,2023-11-06,06.11.2023,11_2023,Koberg,1610,alkis
true,true,Dummersdorf,013508006,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1611,alkis
true,true,Ellhöft,015515005,2023-11-06,06.11.2023,11_2023,Ellhöft,1612,alkis
true,true,Erfde,018030101,2023-11-06,06.11.2023,11_2023,Erfde,1613,alkis
true,true,Edendorf,012029003,2023-11-06,06.11.2023,11_2023,Itzehoe,1614,alkis
true,true,Ostenfeld,011564013,2023-11-06,06.11.2023,11_2023,Ostenfeld (Husum),1615,alkis
true,true,Börnsen,017023006,2023-11-06,06.11.2023,11_2023,Börnsen,1616,alkis
true,true,Gintoft,011033007,2023-11-06,06.11.2023,11_2023,Steinbergkirche,1617,alkis
true,true,Grambek,017067003,2023-11-06,06.11.2023,11_2023,Grambek,1618,alkis
true,true,Kaaks,012053003,2023-11-06,06.11.2023,11_2023,Kaaks,1619,alkis
true,true,Wahlstorf (Hpthf.),016194004,2023-11-06,06.11.2023,11_2023,Wahlstorf,1620,alkis
true,true,Ahrensburg,015001018,2023-11-06,06.11.2023,11_2023,Ahrensburg,1621,alkis
true,true,Stuvenborn,019114007,2023-11-06,06.11.2023,11_2023,Stuvenborn,1622,alkis
true,true,Brekendorf,010061008,2023-11-06,06.11.2023,11_2023,Brekendorf,1623,alkis
true,true,Jardelund,011171010,2023-11-06,06.11.2023,11_2023,Jardelund,1624,alkis
true,true,Barkau,010505004,2023-11-06,06.11.2023,11_2023,Süsel,1625,alkis
true,true,Timmdorf,010606004,2023-11-06,06.11.2023,11_2023,Malente,1626,alkis
true,true,Tating,011621018,2023-11-06,06.11.2023,11_2023,Tating,1627,alkis
true,true,Bujendorf,010513002,2023-11-06,06.11.2023,11_2023,Süsel,1628,alkis
true,true,Oldenburg,014133007,2023-11-06,06.11.2023,11_2023,Oldenburg in Holstein,1629,alkis
true,true,Alveslohe,019003002,2023-11-06,06.11.2023,11_2023,Alveslohe,1630,alkis
true,true,Gintoft,011192002,2023-11-06,06.11.2023,11_2023,Steinberg,1631,alkis
true,true,Schwochel,010592003,2023-11-06,06.11.2023,11_2023,Ahrensbök,1632,alkis
true,true,Fissau,010524006,2023-11-06,06.11.2023,11_2023,Eutin,1633,alkis
true,true,Puls,012099004,2023-11-06,06.11.2023,11_2023,Puls,1634,alkis
true,true,Sahrensdorf,014155003,2023-11-06,06.11.2023,11_2023,Fehmarn,1635,alkis
true,true,Lehmrade,017165002,2023-11-06,06.11.2023,11_2023,Lehmrade,1636,alkis
true,true,Panker,016126002,2023-11-06,06.11.2023,11_2023,Panker,1637,alkis
true,true,Reinbek,015102002,2023-11-06,06.11.2023,11_2023,Reinbek,1638,alkis
true,true,Wasbek,014572007,2023-11-06,06.11.2023,11_2023,Wasbek,1639,alkis
true,true,Havekost,017105001,2023-11-06,06.11.2023,11_2023,Havekost,1640,alkis
true,true,Wasbek,014572009,2023-11-06,06.11.2023,11_2023,Wasbek,1641,alkis
true,true,Malkwitz,010563001,2023-11-06,06.11.2023,11_2023,Malente,1642,alkis
true,true,Klein Bennebek,018061010,2023-11-06,06.11.2023,11_2023,Klein Bennebek,1643,alkis
true,true,Mehlby,018142002,2023-11-06,06.11.2023,11_2023,Kappeln,1644,alkis
true,true,Koberg-Borstorfer Forst,017140007,2023-11-06,06.11.2023,11_2023,Borstorf,1645,alkis
true,true,Nordhastedt,013069004,2023-11-06,06.11.2023,11_2023,Nordhastedt,1646,alkis
true,true,Behrendorf,011506006,2023-11-06,06.11.2023,11_2023,Behrendorf,1647,alkis
true,true,Maisborstel,010266001,2023-11-06,06.11.2023,11_2023,Todenbüttel,1648,alkis
true,true,Quickborn,016565013,2023-11-06,06.11.2023,11_2023,Quickborn,1649,alkis
true,true,Neuhof-Vorwerk,010568002,2023-11-06,06.11.2023,11_2023,Ahrensbök,1650,alkis
true,true,Uelsby,018123003,2023-11-06,06.11.2023,11_2023,Uelsby,1651,alkis
true,true,Langenhorn,011543032,2023-11-06,06.11.2023,11_2023,Langenhorn,1652,alkis
true,true,Olderup,011562005,2023-11-06,06.11.2023,11_2023,Olderup,1653,alkis
true,true,Nordermeldorf,013455013,2023-11-06,06.11.2023,11_2023,Nordermeldorf,1654,alkis
true,true,Schmalensee,019098006,2023-11-06,06.11.2023,11_2023,Schmalensee,1655,alkis
true,true,Strenglin,019110002,2023-11-06,06.11.2023,11_2023,Pronstorf,1656,alkis
true,true,Wulksfelde,015151001,2023-11-06,06.11.2023,11_2023,Tangstedt,1657,alkis
true,true,Wester-Akeby,018126002,2023-11-06,06.11.2023,11_2023,Taarstedt,1658,alkis
true,true,Humptrup,015528007,2023-11-06,06.11.2023,11_2023,Humptrup,1659,alkis
true,true,Galmsbüll,015522002,2023-11-06,06.11.2023,11_2023,Galmsbüll,1660,alkis
true,true,Stedesand,015557014,2023-11-06,06.11.2023,11_2023,Stedesand,1661,alkis
true,true,Kosel,010234008,2023-11-06,06.11.2023,11_2023,Kosel,1662,alkis
true,true,Klein Bennebek,018061014,2023-11-06,06.11.2023,11_2023,Klein Bennebek,1663,alkis
true,true,Ockholm,011559006,2023-11-06,06.11.2023,11_2023,Ockholm,1664,alkis
true,true,Langenrade,016097008,2023-11-06,06.11.2023,11_2023,Ascheberg (Holstein),1665,alkis
true,true,Klein Sarau,017128001,2023-11-06,06.11.2023,11_2023,Groß Sarau,1666,alkis
true,true,Achtrup,015501010,2023-11-06,06.11.2023,11_2023,Achtrup,1667,alkis
true,true,Mühlenbarbek,012080004,2023-11-06,06.11.2023,11_2023,Mühlenbarbek,1668,alkis
true,true,Appen,016501016,2023-11-06,06.11.2023,11_2023,Appen,1669,alkis
true,true,Altenmoor,012151002,2023-11-06,06.11.2023,11_2023,Kiebitzreihe,1670,alkis
true,true,Pellworm,011567031,2023-11-06,06.11.2023,11_2023,Pellworm,1671,alkis
true,true,Wittdün,015505001,2023-11-06,06.11.2023,11_2023,Wittdün auf Amrum,1672,alkis
true,true,Wahlstedt,019123001,2023-11-06,06.11.2023,11_2023,Wahlstedt,1673,alkis
true,true,Rehhorst,015101006,2023-11-06,06.11.2023,11_2023,Rehhorst,1674,alkis
true,true,Krummesse (HL),013519010,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",1675,alkis
true,true,Kollmar,012170021,2023-11-06,06.11.2023,11_2023,Neuendorf b. Elmshorn,1676,alkis
true,true,Wentorf,016201002,2023-11-06,06.11.2023,11_2023,Klamp,1677,alkis
true,true,Tating,011621019,2023-11-06,06.11.2023,11_2023,Tating,1678,alkis
true,true,Hakendorf-Meierhof,017095001,2023-11-06,06.11.2023,11_2023,Klein Zecher,1679,alkis
true,true,Rastorf,016145001,2023-11-06,06.11.2023,11_2023,Rastorf,1680,alkis
