success,status,gemarkung,flur,a_datum,a_datum_dmy,quartal,gemeinde,ogc_fid,type
true,true,Norderbrarup,018249004,2023-11-06,06.11.2023,11_2023,Saustrup,16963,alkis
true,true,Großenaspe,014532019,2023-11-06,06.11.2023,11_2023,Großenaspe,16964,alkis
true,true,Langwedel,010241015,2023-11-06,06.11.2023,11_2023,Borgdorf-Seedorf,16965,alkis
true,true,Langwedel,010242015,2023-11-06,06.11.2023,11_2023,Eisendorf,16966,alkis
true,true,Neumünster -6400,014840040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",16967,alkis
true,true,Innere Stadt,013501079,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",16968,alkis
true,true,Kiel-S,012544015,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16969,alkis
true,true,Rendsburg,010350011,2023-11-06,06.11.2023,11_2023,Osterrönfeld,16970,alkis
true,true,Bokholt,016610003,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,16971,alkis
true,true,Marne,013060258,2023-11-06,06.11.2023,11_2023,Marne,16972,alkis
true,true,Kiel-Q,012542010,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16973,alkis
true,true,Neumünster -6695,014765010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",16974,alkis
true,true,Kl.Offenseth-Bokels. Moor,016645001,2023-11-06,06.11.2023,11_2023,Groß Offenseth-Aspern,16975,alkis
true,true,Schmilau,017241006,2023-11-06,06.11.2023,11_2023,Salem,16976,alkis
true,true,Kleinvollstedt,010475005,2023-11-06,06.11.2023,11_2023,Groß Vollstedt,16977,alkis
true,true,Bokholt,016610003,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,16978,alkis
true,true,Wensin,019162014,2023-11-06,06.11.2023,11_2023,Krems II,16979,alkis
true,true,Selent,016173002,2023-11-06,06.11.2023,11_2023,Lammershagen,16980,alkis
true,true,Krummesse (HL),013519005,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",16981,alkis
true,true,Norderfriedrichskoog,011613002,2023-11-06,06.11.2023,11_2023,Norderfriedrichskoog,16982,alkis
true,true,Innere Stadt,013501034,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",16983,alkis
true,true,Flensburg-G,011246038,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",16984,alkis
true,true,Heidmühlen,019165002,2023-11-06,06.11.2023,11_2023,Bark,16985,alkis
true,true,Elmenhorst,015208001,2023-11-06,06.11.2023,11_2023,Bargfeld-Stegen,16986,alkis
true,true,Neumünster -6596,014756040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",16987,alkis
true,true,Hoisbüttel,015051005,2023-11-06,06.11.2023,11_2023,Ammersbek,16988,alkis
true,true,Kiel-T,012545008,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16989,alkis
true,true,Neumünster -6592,014752020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",16990,alkis
true,true,Kiel-S,012544014,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16991,alkis
true,true,Kiel-T,012545014,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16992,alkis
true,true,Krempel,013409003,2023-11-06,06.11.2023,11_2023,Schlichting,16993,alkis
true,true,Husberg -6894,014684030,2023-11-06,06.11.2023,11_2023,Bönebüttel,16994,alkis
true,true,Altengörs,019226004,2023-11-06,06.11.2023,11_2023,Dreggers,16995,alkis
true,true,Kiel-H,012534019,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",16996,alkis
true,true,Kl.Offenseth-Sparrieshoop,016642011,2023-11-06,06.11.2023,11_2023,Bokholt-Hanredder,16997,alkis
true,true,Segeberg,019103024,2023-11-06,06.11.2023,11_2023,Bad Segeberg,16998,alkis
true,true,Molfsee-B,012647002,2023-11-06,06.11.2023,11_2023,Molfsee,16999,alkis
true,true,Groß Vollstedt,010137001,2023-11-06,06.11.2023,11_2023,Groß Vollstedt,17000,alkis
true,true,Esgrus,011020001,2023-11-06,06.11.2023,11_2023,Esgrus,17001,alkis
true,true,Himmelmoor,016539005,2023-11-06,06.11.2023,11_2023,Quickborn,17002,alkis
true,true,Sachsenwald,017219039,2023-11-06,06.11.2023,11_2023,Aumühle,17003,alkis
true,true,Kiel-G,012533016,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17004,alkis
true,true,Kiel-P,012541020,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17005,alkis
true,true,Lindau,018239006,2023-11-06,06.11.2023,11_2023,Ulsnis,17006,alkis
true,true,Fehrenbötel,019179010,2023-11-06,06.11.2023,11_2023,"Buchholz, Forstgutsbezirk",17007,alkis
true,true,Schlei,018265001,2023-11-06,06.11.2023,11_2023,Busdorf,17008,alkis
true,true,Bönebüttel -6994,014651099,2023-11-06,06.11.2023,11_2023,Bönebüttel,17009,alkis
true,true,Friedenstal,010108002,2023-11-06,06.11.2023,11_2023,Goosefeld,17010,alkis
true,true,Großenaspe,014533019,2023-11-06,06.11.2023,11_2023,Latendorf,17011,alkis
true,true,Innere Stadt,013501062,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17012,alkis
true,true,Flensburg-O,011253052,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17013,alkis
true,true,Bönebüttel -6795,014645040,2023-11-06,06.11.2023,11_2023,Bönebüttel,17014,alkis
true,true,Itzehoe,012051024,2023-11-06,06.11.2023,11_2023,Itzehoe,17015,alkis
true,true,Nortorf,010299444,2023-11-06,06.11.2023,11_2023,Nortorf,17016,alkis
true,true,Oldenswort,011614039,2023-11-06,06.11.2023,11_2023,Oldenswort,17017,alkis
true,true,Bimöhlen,019189008,2023-11-06,06.11.2023,11_2023,Hasenmoor,17018,alkis
true,true,Flensburg-Z,011259046,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17019,alkis
true,true,Flensburg-D,011243045,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17020,alkis
true,true,Kiel-J,012535013,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17021,alkis
true,true,Rehm,013419003,2023-11-06,06.11.2023,11_2023,Schlichting,17022,alkis
true,true,Flensburg-J,011248050,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17023,alkis
true,true,Neumünster -6293,014723010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17024,alkis
true,true,Kiel-O,012540007,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17025,alkis
true,true,Kiel-N,012539014,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17026,alkis
true,true,Bönebüttel -7095,014655099,2023-11-06,06.11.2023,11_2023,Bönebüttel,17027,alkis
true,true,Sommerland,012117014,2023-11-06,06.11.2023,11_2023,Sommerland,17028,alkis
true,true,Nortorf,010299533,2023-11-06,06.11.2023,11_2023,Nortorf,17029,alkis
true,true,Kl.Offenseth-Bokels. Moor,016545001,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,17030,alkis
true,true,Ridders,012188001,2023-11-06,06.11.2023,11_2023,Peissen,17031,alkis
true,true,Bilsen,016604007,2023-11-06,06.11.2023,11_2023,Quickborn,17032,alkis
true,true,Boostedt,014509003,2023-11-06,06.11.2023,11_2023,Groß Kummerfeld,17033,alkis
true,true,Borsfleth,012198009,2023-11-06,06.11.2023,11_2023,Blomesche Wildnis,17034,alkis
true,true,Norderbrarup,018249004,2023-11-06,06.11.2023,11_2023,Saustrup,17035,alkis
true,true,Marienthal,010272001,2023-11-06,06.11.2023,11_2023,Windeby,17036,alkis
true,true,Flensburg-B,011241047,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17037,alkis
true,true,Neumünster -6697,014767030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17038,alkis
true,true,Oelixdorf,012088013,2023-11-06,06.11.2023,11_2023,Oelixdorf,17039,alkis
true,true,Kiel-D,012530024,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17040,alkis
true,true,Lütjensee,015229002,2023-11-06,06.11.2023,11_2023,Grönwohld,17041,alkis
true,true,Langwedel,010241015,2023-11-06,06.11.2023,11_2023,Borgdorf-Seedorf,17042,alkis
true,true,Kius,018233003,2023-11-06,06.11.2023,11_2023,Boren,17043,alkis
true,true,Neumünster -6296,014726020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17044,alkis
true,true,Lütjenwestedt,010261026,2023-11-06,06.11.2023,11_2023,Tackesdorf,17045,alkis
true,true,Vinzier,014190001,2023-11-06,06.11.2023,11_2023,Kasseedorf,17046,alkis
true,true,Heidmühlen,019165014,2023-11-06,06.11.2023,11_2023,Bark,17047,alkis
true,true,Neumünster -6293,014723010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17048,alkis
true,true,Westerholz,011238003,2023-11-06,06.11.2023,11_2023,Dollerup,17049,alkis
true,true,Kiel-G,012533023,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17050,alkis
true,true,Nebel,015503010,2023-11-06,06.11.2023,11_2023,Nebel,17051,alkis
true,true,Moorrege,016655002,2023-11-06,06.11.2023,11_2023,Haselau,17052,alkis
true,true,Bokholt,016610002,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,17053,alkis
true,true,Neumünster -6494,014744030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17054,alkis
true,true,Heidmühlen,019165002,2023-11-06,06.11.2023,11_2023,Bark,17055,alkis
true,true,Kius,018234007,2023-11-06,06.11.2023,11_2023,Steinfeld,17056,alkis
true,true,Kurzenmoor,016681005,2023-11-06,06.11.2023,11_2023,Elmshorn,17057,alkis
true,true,Neumünster -6497,014747020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17058,alkis
true,true,Neumünster -6391,014731040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17059,alkis
true,true,Kaltenhof,010206008,2023-11-06,06.11.2023,11_2023,Dänischenhagen,17060,alkis
true,true,Bönebüttel -7196,014660099,2023-11-06,06.11.2023,11_2023,Bönebüttel,17061,alkis
true,true,Neumünster -6491,014741020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17062,alkis
true,true,Innere Stadt,013501047,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17063,alkis
true,true,Neumünster -6491,014741020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17064,alkis
true,true,Pinneberg,016679016,2023-11-06,06.11.2023,11_2023,Borstel-Hohenraden,17065,alkis
true,true,Tolk,018282008,2023-11-06,06.11.2023,11_2023,Süderfahrenstedt,17066,alkis
true,true,Himmelmoor,016539005,2023-11-06,06.11.2023,11_2023,Quickborn,17067,alkis
true,true,Ahrensfelde,015002001,2023-11-06,06.11.2023,11_2023,Ahrensburg,17068,alkis
true,true,Neumünster -6296,014726010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17069,alkis
true,true,Hindorf,013238003,2023-11-06,06.11.2023,11_2023,Frestedt,17070,alkis
true,true,Neumünster -6592,014752020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17071,alkis
true,true,Neumünster -6096,014706020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17072,alkis
true,true,Barmstedt,016601022,2023-11-06,06.11.2023,11_2023,Bokholt-Hanredder,17073,alkis
true,true,Heidmühlen,019165003,2023-11-06,06.11.2023,11_2023,Bark,17074,alkis
true,true,Suchsdorf,012526002,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17075,alkis
true,true,Kiel-U,012546016,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17076,alkis
true,true,Munkbrarup,011201005,2023-11-06,06.11.2023,11_2023,Wees,17077,alkis
true,true,Stördorf,012191006,2023-11-06,06.11.2023,11_2023,Bekmünde,17078,alkis
true,true,Kiel-M,012538013,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17079,alkis
true,true,Sachsenwald,017219031,2023-11-06,06.11.2023,11_2023,Aumühle,17080,alkis
true,true,Büdelsdorf,010069006,2023-11-06,06.11.2023,11_2023,Rendsburg,17081,alkis
true,true,Neumünster -6494,014744040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17082,alkis
true,true,Jersbek-Gut,015221002,2023-11-06,06.11.2023,11_2023,Bargfeld-Stegen,17083,alkis
true,true,Neumünster -6393,014733040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17084,alkis
true,true,Travenort,019210002,2023-11-06,06.11.2023,11_2023,Seedorf,17085,alkis
true,true,Kiel-G,012533017,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17086,alkis
true,true,Kiel-J,012535017,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17087,alkis
true,true,Kasseedorf,014079003,2023-11-06,06.11.2023,11_2023,Kasseedorf,17088,alkis
true,true,Kiel-R,012543014,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17089,alkis
true,true,Borsfleth,012198009,2023-11-06,06.11.2023,11_2023,Blomesche Wildnis,17090,alkis
true,true,Hasloh,016632011,2023-11-06,06.11.2023,11_2023,Bönningstedt,17091,alkis
true,true,Neumünster -6191,014711010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17092,alkis
true,true,Groß Vollstedt,010138013,2023-11-06,06.11.2023,11_2023,Emkendorf,17093,alkis
true,true,Neumünster -6493,014743010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17094,alkis
true,true,Heidmühlen,019046021,2023-11-06,06.11.2023,11_2023,Heidmühlen,17095,alkis
true,true,Wees,011237001,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17096,alkis
true,true,Idstedt,018230009,2023-11-06,06.11.2023,11_2023,Lürschau,17097,alkis
true,true,Neumünster -6393,014733030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17098,alkis
true,true,Neumünster -6396,014736030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17099,alkis
true,true,Seestermühe,016670002,2023-11-06,06.11.2023,11_2023,Seester,17100,alkis
true,true,Kiel-U,012546008,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17101,alkis
true,true,Neumünster -6491,014741030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17102,alkis
true,true,Klein Nordende,016639011,2023-11-06,06.11.2023,11_2023,Elmshorn,17103,alkis
true,true,Idstedt,018231009,2023-11-06,06.11.2023,11_2023,Neuberend,17104,alkis
true,true,Nortorf,010299643,2023-11-06,06.11.2023,11_2023,Nortorf,17105,alkis
true,true,Neumünster -6498,014748030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17106,alkis
true,true,Dreggers,019238003,2023-11-06,06.11.2023,11_2023,Neuengörs,17107,alkis
true,true,Neumünster -6591,014751040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17108,alkis
true,true,Oldenswort,011614039,2023-11-06,06.11.2023,11_2023,Oldenswort,17109,alkis
true,true,Neumünster -6693,014763040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17110,alkis
true,true,Hartenholm,019166002,2023-11-06,06.11.2023,11_2023,Bark,17111,alkis
true,true,Seestermühe,016670001,2023-11-06,06.11.2023,11_2023,Seester,17112,alkis
true,true,Innere Stadt,013501046,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17113,alkis
true,true,Blomesche Wildnis,012154002,2023-11-06,06.11.2023,11_2023,Glückstadt,17114,alkis
true,true,Saustrup,018258004,2023-11-06,06.11.2023,11_2023,Wagersrott,17115,alkis
true,true,Flensburg-L,011250051,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17116,alkis
true,true,Neumünster -6891,014781010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17117,alkis
true,true,Kiel-S,012544016,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17118,alkis
true,true,Flensburg-D,011243051,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17119,alkis
true,true,Witzhave,015245003,2023-11-06,06.11.2023,11_2023,Grande,17120,alkis
true,true,Kraksdorf,014307001,2023-11-06,06.11.2023,11_2023,Heringsdorf,17121,alkis
true,true,Wahlstedt,019199007,2023-11-06,06.11.2023,11_2023,Negernbötel,17122,alkis
true,true,Flensburg-N,011252054,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17123,alkis
true,true,Gammelby,010113004,2023-11-06,06.11.2023,11_2023,Gammelby,17124,alkis
true,true,Sachsenwald,017227025,2023-11-06,06.11.2023,11_2023,Schwarzenbek,17125,alkis
true,true,Flensburg-M,011251052,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17126,alkis
true,true,Krummesse (HL),013519005,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17127,alkis
true,true,Kiel-V,012547007,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17128,alkis
true,true,Kronprinzenkoog,013252020,2023-11-06,06.11.2023,11_2023,Neufeld,17129,alkis
true,true,Kiel-O,012540021,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17130,alkis
true,true,Flensburg-E,011244047,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17131,alkis
true,true,Neumünster -6792,014772010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17132,alkis
true,true,Güldenstein,014302004,2023-11-06,06.11.2023,11_2023,Lensahn,17133,alkis
true,true,Goltoft,018226002,2023-11-06,06.11.2023,11_2023,Ulsnis,17134,alkis
true,true,Kiel-D,012530024,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17135,alkis
true,true,Innere Stadt,013501063,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17136,alkis
true,true,Neumünster -6694,014764010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17137,alkis
true,true,Hartenholm,019180005,2023-11-06,06.11.2023,11_2023,"Buchholz, Forstgutsbezirk",17138,alkis
true,true,Molfsee-C,012648006,2023-11-06,06.11.2023,11_2023,Molfsee,17139,alkis
true,true,Neumünster -6490,014740010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17140,alkis
true,true,Osterhever,011617003,2023-11-06,06.11.2023,11_2023,Osterhever,17141,alkis
true,true,Guttauer Gehege,014303001,2023-11-06,06.11.2023,11_2023,Dahme,17142,alkis
true,true,Katharinenheerd,011607002,2023-11-06,06.11.2023,11_2023,Katharinenheerd,17143,alkis
true,true,Brammer,010057006,2023-11-06,06.11.2023,11_2023,Nortorf,17144,alkis
true,true,Neumünster -6392,014732020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17145,alkis
true,true,Flensburg-D,011243049,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17146,alkis
true,true,Stördorf,012191006,2023-11-06,06.11.2023,11_2023,Bekmünde,17147,alkis
true,true,Neumünster -6593,014753040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17148,alkis
true,true,Helmstorf,016065002,2023-11-06,06.11.2023,11_2023,Helmstorf,17149,alkis
true,true,Kiel-G,012533017,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17150,alkis
true,true,Rehm,013419002,2023-11-06,06.11.2023,11_2023,Schlichting,17151,alkis
true,true,Neumünster -6492,014742020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17152,alkis
true,true,Altenmoor,012004005,2023-11-06,06.11.2023,11_2023,Altenmoor,17153,alkis
true,true,Kiel-K,012536017,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17154,alkis
true,true,Nebel,015503010,2023-11-06,06.11.2023,11_2023,Nebel,17155,alkis
true,true,Flensburg-E,011244040,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17156,alkis
true,true,Kiel-K,012536013,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17157,alkis
true,true,Kiel-E,012531023,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17158,alkis
true,true,Innere Stadt,013501066,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17159,alkis
true,true,Großenaspe,014532007,2023-11-06,06.11.2023,11_2023,Großenaspe,17160,alkis
true,true,Flensburg-J,011248050,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17161,alkis
true,true,Güby,010148004,2023-11-06,06.11.2023,11_2023,Güby,17162,alkis
true,true,Kiel-U,012546009,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17163,alkis
true,true,Mühlenrade,017181005,2023-11-06,06.11.2023,11_2023,Mühlenrade,17164,alkis
true,true,Kosel,010462002,2023-11-06,06.11.2023,11_2023,Gammelby,17165,alkis
true,true,Eisendorf,010092003,2023-11-06,06.11.2023,11_2023,Warder,17166,alkis
true,true,Selent,016173002,2023-11-06,06.11.2023,11_2023,Lammershagen,17167,alkis
true,true,Bargteheide,015204008,2023-11-06,06.11.2023,11_2023,Tremsbüttel,17168,alkis
true,true,Osterrönfeld,010322006,2023-11-06,06.11.2023,11_2023,Schacht-Audorf,17169,alkis
true,true,Flensburg-K,011249051,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17170,alkis
true,true,Schleswig,018268037,2023-11-06,06.11.2023,11_2023,Busdorf,17171,alkis
true,true,Tetenhusen,018116011,2023-11-06,06.11.2023,11_2023,Tetenhusen,17172,alkis
true,true,Neumünster -6694,014764030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17173,alkis
true,true,Berlin,019221006,2023-11-06,06.11.2023,11_2023,Travenhorst,17174,alkis
true,true,Molfsee-C,012648006,2023-11-06,06.11.2023,11_2023,Molfsee,17175,alkis
true,true,Krempe,012171006,2023-11-06,06.11.2023,11_2023,Krempdorf,17176,alkis
true,true,Salem,017230008,2023-11-06,06.11.2023,11_2023,Sterley,17177,alkis
true,true,Glashütte,019229007,2023-11-06,06.11.2023,11_2023,Heidmühlen,17178,alkis
true,true,Marienstedt-Meierhof,017175003,2023-11-06,06.11.2023,11_2023,Klein Zecher,17179,alkis
true,true,Neumünster -6696,014766020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17180,alkis
true,true,Hohn,010185003,2023-11-06,06.11.2023,11_2023,Friedrichsgraben,17181,alkis
true,true,Kiel-O,012540018,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17182,alkis
true,true,Schwienkuhl,014162003,2023-11-06,06.11.2023,11_2023,Kabelhorst,17183,alkis
true,true,Bahrenhof,019172003,2023-11-06,06.11.2023,11_2023,Bühnsdorf,17184,alkis
true,true,Neumünster -6595,014755040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17185,alkis
true,true,Altengörs,019226004,2023-11-06,06.11.2023,11_2023,Dreggers,17186,alkis
true,true,Kl.Offenseth-Bokels. Moor,016545001,2023-11-06,06.11.2023,11_2023,Klein Offenseth-Sparrieshoop,17187,alkis
true,true,Himmelmoor,016539004,2023-11-06,06.11.2023,11_2023,Quickborn,17188,alkis
true,true,Thienbüttel,010420001,2023-11-06,06.11.2023,11_2023,Brammer,17189,alkis
true,true,Marne,013060258,2023-11-06,06.11.2023,11_2023,Marne,17190,alkis
true,true,Wees,011160001,2023-11-06,06.11.2023,11_2023,Glücksburg (Ostsee),17191,alkis
true,true,Grönwohld,015033005,2023-11-06,06.11.2023,11_2023,Grönwohld,17192,alkis
true,true,Krempe,012171005,2023-11-06,06.11.2023,11_2023,Krempdorf,17193,alkis
true,true,Flensburg-N,011252051,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17194,alkis
true,true,Flensburg-L,011250048,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17195,alkis
true,true,Neumünster -6292,014722040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17196,alkis
true,true,Neumünster -6594,014754020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17197,alkis
true,true,Molfsee-E,012650006,2023-11-06,06.11.2023,11_2023,Molfsee,17198,alkis
true,true,Innere Stadt,013501099,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17199,alkis
true,true,Sachsenwald,017222019,2023-11-06,06.11.2023,11_2023,Kasseburg,17200,alkis
true,true,Krummesse (HL),013519005,2023-11-06,06.11.2023,11_2023,"Lübeck, Hansestadt",17201,alkis
true,true,Neumünster -6394,014734030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17202,alkis
true,true,Neumünster -6497,014747040,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17203,alkis
true,true,Hohenwestedt,017500005,2023-11-06,06.11.2023,11_2023,Grauel,17204,alkis
true,true,Kiel-U,012546006,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17205,alkis
true,true,Kiel-J,012535018,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17206,alkis
true,true,Flensburg-M,011251053,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17207,alkis
true,true,Neumünster -6292,014722010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17208,alkis
true,true,Kronsgaard,011082001,2023-11-06,06.11.2023,11_2023,Pommerby,17209,alkis
true,true,Molfsee-E,012650007,2023-11-06,06.11.2023,11_2023,Molfsee,17210,alkis
true,true,Flensburg-K,011249050,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17211,alkis
true,true,Kiel-K,012536016,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17212,alkis
true,true,Molfsee-F,012651007,2023-11-06,06.11.2023,11_2023,Molfsee,17213,alkis
true,true,Heiligenstedten,012160003,2023-11-06,06.11.2023,11_2023,Bekmünde,17214,alkis
true,true,Kl.Offenseth-Sparrieshoop,016642004,2023-11-06,06.11.2023,11_2023,Bokholt-Hanredder,17215,alkis
true,true,Nortorf,010299541,2023-11-06,06.11.2023,11_2023,Nortorf,17216,alkis
true,true,Neumünster -6697,014767030,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17217,alkis
true,true,Flensburg-P,011254050,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17218,alkis
true,true,Neumünster -6393,014733020,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17219,alkis
true,true,Altenmoor,012151006,2023-11-06,06.11.2023,11_2023,Kiebitzreihe,17220,alkis
true,true,Glashütte,019176002,2023-11-06,06.11.2023,11_2023,Rickling,17221,alkis
true,true,Neumünster -6191,014711010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17222,alkis
true,true,Kiel-M,012538020,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17223,alkis
true,true,Neumünster -6492,014742010,2023-11-06,06.11.2023,11_2023,"Neumünster, Stadt",17224,alkis
true,true,Stolk,018275003,2023-11-06,06.11.2023,11_2023,Idstedt,17225,alkis
true,true,Eckhof,010087002,2023-11-06,06.11.2023,11_2023,Dänischenhagen,17226,alkis
true,true,Sachsenwald,017219053,2023-11-06,06.11.2023,11_2023,Aumühle,17227,alkis
true,true,Steinfeld,018288005,2023-11-06,06.11.2023,11_2023,Ulsnis,17228,alkis
true,true,Glashütte,019222004,2023-11-06,06.11.2023,11_2023,Wahlstedt,17229,alkis
true,true,Kiel-L,012537014,2023-11-06,06.11.2023,11_2023,"Kiel, Landeshauptstadt",17230,alkis
true,true,Flensburg-D,011243046,2023-11-06,06.11.2023,11_2023,"Flensburg, Stadt",17231,alkis
